ID,headline,order,recalled,accuracy,Weightvar,accuracy_bool,recalled_bool,is_fake
1146131625,E,1,yes,not very accurate,0.762636663,FALSE,TRUE,TRUE
1147032031,K,2,yes,very accurate,0.765693398,TRUE,TRUE,FALSE
1147280991,A,1,yes,not very accurate,1.402174711,FALSE,TRUE,TRUE
1147280991,K,5,yes,very accurate,1.402174711,TRUE,TRUE,FALSE
1146015682,D,6,yes,very accurate,0.748195545,TRUE,TRUE,TRUE
1146015682,G,2,yes,very accurate,0.748195545,TRUE,TRUE,FALSE
1146531304,H,4,yes,somewhat accurate,1.055091202,TRUE,TRUE,FALSE
1146918257,G,4,yes,very accurate,0.650133857,TRUE,TRUE,FALSE
1146918257,K,1,yes,very accurate,0.650133857,TRUE,TRUE,FALSE
1017449174,C,4,yes,somewhat accurate,2.602128683,TRUE,TRUE,TRUE
1017449174,F,3,yes,very accurate,2.602128683,TRUE,TRUE,FALSE
1017449174,G,6,yes,very accurate,2.602128683,TRUE,TRUE,FALSE
1147384086,D,1,yes,somewhat accurate,0.7138984,TRUE,TRUE,TRUE
1147384086,H,3,yes,somewhat accurate,0.7138984,TRUE,TRUE,FALSE
1147384086,K,5,yes,very accurate,0.7138984,TRUE,TRUE,FALSE
1143062108,E,4,yes,somewhat accurate,0.579052238,TRUE,TRUE,TRUE
1100770769,A,4,yes,not at all accurate,1.255379242,FALSE,TRUE,TRUE
1100770769,G,2,yes,very accurate,1.255379242,TRUE,TRUE,FALSE
1129248401,H,3,yes,somewhat accurate,0.735884037,TRUE,TRUE,FALSE
1120764337,B,2,yes,somewhat accurate,1.335238379,TRUE,TRUE,TRUE
1120764337,K,1,yes,very accurate,1.335238379,TRUE,TRUE,FALSE
1131895851,A,1,yes,very accurate,0.816348934,TRUE,TRUE,TRUE
1131895851,H,2,yes,very accurate,0.816348934,TRUE,TRUE,FALSE
1131895851,I,4,yes,very accurate,0.816348934,TRUE,TRUE,FALSE
1067945282,K,3,yes,very accurate,0.713424454,TRUE,TRUE,FALSE
C1440948736,A,2,yes,very accurate,1.409167932,TRUE,TRUE,TRUE
C1440948736,B,5,yes,very accurate,1.409167932,TRUE,TRUE,TRUE
C1440948736,E,1,yes,very accurate,1.409167932,TRUE,TRUE,TRUE
C1440948736,F,6,yes,very accurate,1.409167932,TRUE,TRUE,FALSE
C1440948736,J,4,yes,very accurate,1.409167932,TRUE,TRUE,FALSE
C1440948736,K,3,yes,very accurate,1.409167932,TRUE,TRUE,FALSE
1010225999,I,6,yes,somewhat accurate,0.670755324,TRUE,TRUE,FALSE
1101329197,K,5,yes,very accurate,0.779571625,TRUE,TRUE,FALSE
1142041946,A,4,yes,somewhat accurate,0.53574382,TRUE,TRUE,TRUE
1142041946,B,3,yes,somewhat accurate,0.53574382,TRUE,TRUE,TRUE
1142041946,D,6,yes,somewhat accurate,0.53574382,TRUE,TRUE,TRUE
1142041946,F,5,yes,very accurate,0.53574382,TRUE,TRUE,FALSE
1142041946,G,1,yes,somewhat accurate,0.53574382,TRUE,TRUE,FALSE
1142041946,I,2,yes,very accurate,0.53574382,TRUE,TRUE,FALSE
1100814791,I,3,yes,somewhat accurate,0.600294676,TRUE,TRUE,FALSE
1100814791,K,1,yes,somewhat accurate,0.600294676,TRUE,TRUE,FALSE
1146593177,B,6,yes,very accurate,0.638481554,TRUE,TRUE,TRUE
1146593177,C,3,yes,very accurate,0.638481554,TRUE,TRUE,TRUE
1146593177,D,2,yes,very accurate,0.638481554,TRUE,TRUE,TRUE
1146593177,H,5,yes,very accurate,0.638481554,TRUE,TRUE,FALSE
1146593177,I,1,yes,very accurate,0.638481554,TRUE,TRUE,FALSE
1146593177,J,4,yes,very accurate,0.638481554,TRUE,TRUE,FALSE
C1440959751,E,4,yes,very accurate,1.267657036,TRUE,TRUE,TRUE
C1440959751,F,5,yes,very accurate,1.267657036,TRUE,TRUE,FALSE
1101030130,A,3,yes,very accurate,0.779571625,TRUE,TRUE,TRUE
1101030130,G,2,yes,very accurate,0.779571625,TRUE,TRUE,FALSE
1135982582,H,4,yes,very accurate,0.595400762,TRUE,TRUE,FALSE
1144970321,D,4,yes,somewhat accurate,1.079766343,TRUE,TRUE,TRUE
1072290663,A,4,yes,not at all accurate,0.72652004,FALSE,TRUE,TRUE
1147232370,K,1,yes,somewhat accurate,0.647538449,TRUE,TRUE,FALSE
1004017407,B,4,yes,very accurate,0.670755324,TRUE,TRUE,TRUE
1004017407,K,3,yes,very accurate,0.670755324,TRUE,TRUE,FALSE
1145386637,J,3,yes,somewhat accurate,0.579052238,TRUE,TRUE,FALSE
1086073566,K,4,yes,not very accurate,0.779571625,FALSE,TRUE,FALSE
1138550621,F,1,yes,somewhat accurate,0.592594381,TRUE,TRUE,FALSE
1138550621,H,6,yes,very accurate,0.592594381,TRUE,TRUE,FALSE
C1440962173,I,3,yes,somewhat accurate,0.650133857,TRUE,TRUE,FALSE
1146004219,C,6,yes,not very accurate,0.587763245,FALSE,TRUE,TRUE
1102074768,D,5,yes,somewhat accurate,0.762636663,TRUE,TRUE,TRUE
1102074768,K,2,yes,not very accurate,0.762636663,FALSE,TRUE,FALSE
1147040041,D,1,yes,not very accurate,0.976178925,FALSE,TRUE,TRUE
1147040041,K,3,yes,somewhat accurate,0.976178925,TRUE,TRUE,FALSE
1045305176,D,5,yes,not very accurate,0.630291416,FALSE,TRUE,TRUE
C1440965139,K,3,yes,very accurate,0.688730671,TRUE,TRUE,FALSE
1065059039,A,3,yes,not very accurate,1.294159813,FALSE,TRUE,TRUE
1142198545,A,6,yes,not at all accurate,0.640154273,FALSE,TRUE,TRUE
1142198545,C,4,yes,not at all accurate,0.640154273,FALSE,TRUE,TRUE
1142198545,I,2,yes,not very accurate,0.640154273,FALSE,TRUE,FALSE
1142198545,J,1,yes,somewhat accurate,0.640154273,TRUE,TRUE,FALSE
1141014574,H,3,yes,not at all accurate,0.762636663,FALSE,TRUE,FALSE
1129345230,H,4,yes,not very accurate,1.255379242,FALSE,TRUE,FALSE
1125415885,G,6,yes,very accurate,0.725053212,TRUE,TRUE,FALSE
1120871347,A,1,yes,not at all accurate,0.788657937,FALSE,TRUE,TRUE
1146122085,G,6,yes,not very accurate,0.655952698,FALSE,TRUE,FALSE
1146122085,I,5,yes,somewhat accurate,0.655952698,TRUE,TRUE,FALSE
1146122085,K,1,yes,very accurate,0.655952698,TRUE,TRUE,FALSE
1146987073,F,6,yes,somewhat accurate,1.255379242,TRUE,TRUE,FALSE
1146987073,H,3,yes,somewhat accurate,1.255379242,TRUE,TRUE,FALSE
1116175642,G,1,yes,not at all accurate,1.759157873,FALSE,TRUE,FALSE
1144092304,G,3,yes,not very accurate,2.254671906,FALSE,TRUE,FALSE
1144092304,I,4,yes,somewhat accurate,2.254671906,TRUE,TRUE,FALSE
1147196997,C,3,yes,not at all accurate,0.767928863,FALSE,TRUE,TRUE
1147196997,F,2,yes,not at all accurate,0.767928863,FALSE,TRUE,FALSE
1058935472,B,3,yes,not very accurate,2.602128683,FALSE,TRUE,TRUE
1058935472,I,5,yes,somewhat accurate,2.602128683,TRUE,TRUE,FALSE
1058935472,K,1,yes,very accurate,2.602128683,TRUE,TRUE,FALSE
1146305673,A,2,yes,not at all accurate,0.600294676,FALSE,TRUE,TRUE
1146305673,G,5,yes,not at all accurate,0.600294676,FALSE,TRUE,FALSE
1146305673,K,4,yes,somewhat accurate,0.600294676,TRUE,TRUE,FALSE
1147360215,C,3,yes,not at all accurate,0.697680181,FALSE,TRUE,TRUE
1147360215,G,5,yes,somewhat accurate,0.697680181,TRUE,TRUE,FALSE
1143856468,B,2,yes,very accurate,0.70808437,TRUE,TRUE,TRUE
1143856468,F,5,yes,somewhat accurate,0.70808437,TRUE,TRUE,FALSE
1143856468,G,1,yes,not very accurate,0.70808437,FALSE,TRUE,FALSE
1143856468,J,6,yes,very accurate,0.70808437,TRUE,TRUE,FALSE
1072477558,A,4,yes,not at all accurate,0.779571625,FALSE,TRUE,TRUE
1072477558,K,2,yes,somewhat accurate,0.779571625,TRUE,TRUE,FALSE
1144323356,G,5,yes,very accurate,1.262596405,TRUE,TRUE,FALSE
1144323356,K,1,yes,somewhat accurate,1.262596405,TRUE,TRUE,FALSE
1100236957,K,2,yes,not very accurate,1.749447403,FALSE,TRUE,FALSE
1119920845,A,6,yes,very accurate,1.948518622,TRUE,TRUE,TRUE
1119920845,C,3,yes,somewhat accurate,1.948518622,TRUE,TRUE,TRUE
1147197729,A,6,yes,very accurate,1.041556994,TRUE,TRUE,TRUE
1147197729,B,5,yes,somewhat accurate,1.041556994,TRUE,TRUE,TRUE
1147197729,E,1,yes,very accurate,1.041556994,TRUE,TRUE,TRUE
1147197729,H,3,yes,somewhat accurate,1.041556994,TRUE,TRUE,FALSE
1147197729,I,2,yes,very accurate,1.041556994,TRUE,TRUE,FALSE
1147197729,K,4,yes,very accurate,1.041556994,TRUE,TRUE,FALSE
1147355747,F,3,yes,somewhat accurate,2.57994942,TRUE,TRUE,FALSE
1105804830,A,1,yes,not very accurate,0.579052238,FALSE,TRUE,TRUE
1121734458,K,3,yes,very accurate,0.655952698,TRUE,TRUE,FALSE
1086607996,F,1,yes,very accurate,1.053760494,TRUE,TRUE,FALSE
1086607996,G,5,yes,very accurate,1.053760494,TRUE,TRUE,FALSE
1086607996,I,6,yes,not at all accurate,1.053760494,FALSE,TRUE,FALSE
1145286917,B,6,yes,somewhat accurate,1.906915635,TRUE,TRUE,TRUE
1145286917,F,5,yes,not very accurate,1.906915635,FALSE,TRUE,FALSE
1145286917,I,2,yes,not very accurate,1.906915635,FALSE,TRUE,FALSE
1118440942,A,1,yes,not at all accurate,0.753128134,FALSE,TRUE,TRUE
1118440942,D,4,yes,very accurate,0.753128134,TRUE,TRUE,TRUE
1118440942,F,3,yes,very accurate,0.753128134,TRUE,TRUE,FALSE
1147289776,A,4,yes,somewhat accurate,0.633194585,TRUE,TRUE,TRUE
1147289776,C,2,yes,somewhat accurate,0.633194585,TRUE,TRUE,TRUE
1147289776,E,6,yes,somewhat accurate,0.633194585,TRUE,TRUE,TRUE
1147289776,G,5,yes,somewhat accurate,0.633194585,TRUE,TRUE,FALSE
1147289776,H,3,yes,somewhat accurate,0.633194585,TRUE,TRUE,FALSE
1147289776,I,1,yes,somewhat accurate,0.633194585,TRUE,TRUE,FALSE
1105141542,K,4,yes,somewhat accurate,0.670755324,TRUE,TRUE,FALSE
1017356351,K,3,yes,very accurate,1.255379242,TRUE,TRUE,FALSE
1144836478,A,1,yes,somewhat accurate,0.765521993,TRUE,TRUE,TRUE
1144836478,G,5,yes,somewhat accurate,0.765521993,TRUE,TRUE,FALSE
1144836478,I,3,yes,somewhat accurate,0.765521993,TRUE,TRUE,FALSE
1016875682,E,3,yes,not very accurate,0.762636663,FALSE,TRUE,TRUE
1067173779,C,2,yes,not very accurate,0.665286979,FALSE,TRUE,TRUE
1067173779,D,6,yes,not at all accurate,0.665286979,FALSE,TRUE,TRUE
1067173779,F,5,yes,very accurate,0.665286979,TRUE,TRUE,FALSE
1067173779,H,1,yes,not very accurate,0.665286979,FALSE,TRUE,FALSE
1100725523,B,2,yes,very accurate,1.255379242,TRUE,TRUE,TRUE
1144909222,E,1,yes,very accurate,0.579052238,TRUE,TRUE,TRUE
1144909222,J,2,yes,somewhat accurate,0.579052238,TRUE,TRUE,FALSE
1085876634,K,4,yes,very accurate,1.226690943,TRUE,TRUE,FALSE
1145229329,F,4,yes,very accurate,2.075654798,TRUE,TRUE,FALSE
1145229329,H,2,yes,somewhat accurate,2.075654798,TRUE,TRUE,FALSE
1145229329,K,1,yes,somewhat accurate,2.075654798,TRUE,TRUE,FALSE
1101187841,K,2,yes,somewhat accurate,0.655427024,TRUE,TRUE,FALSE
1055878273,A,5,yes,not at all accurate,0.600294676,FALSE,TRUE,TRUE
1055878273,F,1,yes,somewhat accurate,0.600294676,TRUE,TRUE,FALSE
1055878273,H,4,yes,somewhat accurate,0.600294676,TRUE,TRUE,FALSE
1118922970,B,5,yes,not very accurate,0.542705387,FALSE,TRUE,TRUE
1146477471,H,6,yes,somewhat accurate,0.688730671,TRUE,TRUE,FALSE
1146477471,K,2,yes,very accurate,0.688730671,TRUE,TRUE,FALSE
1132038110,K,5,yes,somewhat accurate,1.133722296,TRUE,TRUE,FALSE
1143629343,I,3,yes,not very accurate,0.688730671,FALSE,TRUE,FALSE
1143629343,K,1,yes,somewhat accurate,0.688730671,TRUE,TRUE,FALSE
1146964337,K,2,yes,somewhat accurate,0.585416827,TRUE,TRUE,FALSE
1147232279,K,2,yes,very accurate,0.816348934,TRUE,TRUE,FALSE
1105576229,C,2,yes,somewhat accurate,1.055091202,TRUE,TRUE,TRUE
1101210994,I,6,yes,very accurate,0.713424454,TRUE,TRUE,FALSE
1135609892,C,4,yes,somewhat accurate,1.654445409,TRUE,TRUE,TRUE
C1440976842,A,3,yes,somewhat accurate,2.744069175,TRUE,TRUE,TRUE
C1440976842,C,5,yes,somewhat accurate,2.744069175,TRUE,TRUE,TRUE
C1440976842,E,4,yes,somewhat accurate,2.744069175,TRUE,TRUE,TRUE
C1440976842,I,2,yes,very accurate,2.744069175,TRUE,TRUE,FALSE
C1440976842,J,6,yes,very accurate,2.744069175,TRUE,TRUE,FALSE
C1440976842,K,1,yes,somewhat accurate,2.744069175,TRUE,TRUE,FALSE
1144018032,B,1,yes,somewhat accurate,0.640154273,TRUE,TRUE,TRUE
1144018032,C,3,yes,very accurate,0.640154273,TRUE,TRUE,TRUE
1144018032,G,5,yes,somewhat accurate,0.640154273,TRUE,TRUE,FALSE
1144018032,H,4,yes,somewhat accurate,0.640154273,TRUE,TRUE,FALSE
1144018032,K,6,yes,very accurate,0.640154273,TRUE,TRUE,FALSE
1147344239,C,6,yes,not very accurate,0.836499534,FALSE,TRUE,TRUE
1147344239,G,2,yes,not very accurate,0.836499534,FALSE,TRUE,FALSE
1147344239,H,5,yes,very accurate,0.836499534,TRUE,TRUE,FALSE
1147344239,K,3,yes,very accurate,0.836499534,TRUE,TRUE,FALSE
1147248603,C,1,yes,very accurate,0.600294676,TRUE,TRUE,TRUE
1147248603,K,3,yes,very accurate,0.600294676,TRUE,TRUE,FALSE
C1440980035,H,1,yes,somewhat accurate,0.662631077,TRUE,TRUE,FALSE
C1440980035,K,2,yes,somewhat accurate,0.662631077,TRUE,TRUE,FALSE
1147176029,B,4,yes,very accurate,0.72122244,TRUE,TRUE,TRUE
1147176029,C,1,yes,not very accurate,0.72122244,FALSE,TRUE,TRUE
1147176029,D,2,yes,somewhat accurate,0.72122244,TRUE,TRUE,TRUE
1147176029,F,3,yes,very accurate,0.72122244,TRUE,TRUE,FALSE
1147176029,K,6,yes,not very accurate,0.72122244,FALSE,TRUE,FALSE
C1440981538,H,5,yes,very accurate,0.592594381,TRUE,TRUE,FALSE
1142469771,H,5,yes,somewhat accurate,0.767101964,TRUE,TRUE,FALSE
1142469771,I,6,yes,very accurate,0.767101964,TRUE,TRUE,FALSE
1059841514,I,5,yes,not very accurate,0.670755324,FALSE,TRUE,FALSE
1147054125,K,2,yes,somewhat accurate,0.765693398,TRUE,TRUE,FALSE
1143509823,G,2,yes,very accurate,1.409167932,TRUE,TRUE,FALSE
1143509823,K,1,yes,somewhat accurate,1.409167932,TRUE,TRUE,FALSE
1046808096,D,4,yes,not very accurate,0.765693398,FALSE,TRUE,TRUE
1010912712,D,2,yes,somewhat accurate,0.662631077,TRUE,TRUE,TRUE
1010912712,K,3,yes,somewhat accurate,0.662631077,TRUE,TRUE,FALSE
1131404688,A,5,yes,somewhat accurate,0.836499534,TRUE,TRUE,TRUE
1131404688,B,6,yes,somewhat accurate,0.836499534,TRUE,TRUE,TRUE
1131404688,D,4,yes,very accurate,0.836499534,TRUE,TRUE,TRUE
1131404688,G,1,yes,somewhat accurate,0.836499534,TRUE,TRUE,FALSE
1131404688,I,2,yes,somewhat accurate,0.836499534,TRUE,TRUE,FALSE
1131404688,K,3,yes,somewhat accurate,0.836499534,TRUE,TRUE,FALSE
1101907964,I,2,yes,very accurate,0.697926435,TRUE,TRUE,FALSE
1101907964,K,5,yes,somewhat accurate,0.697926435,TRUE,TRUE,FALSE
1147126787,B,5,yes,very accurate,0.765521993,TRUE,TRUE,TRUE
1147126787,C,4,yes,very accurate,0.765521993,TRUE,TRUE,TRUE
1147126787,E,1,yes,very accurate,0.765521993,TRUE,TRUE,TRUE
1147126787,G,6,yes,very accurate,0.765521993,TRUE,TRUE,FALSE
1147126787,I,2,yes,very accurate,0.765521993,TRUE,TRUE,FALSE
1147126787,K,3,yes,very accurate,0.765521993,TRUE,TRUE,FALSE
1001733498,K,4,yes,somewhat accurate,0.782696237,TRUE,TRUE,FALSE
1143009390,F,5,yes,very accurate,1.587116217,TRUE,TRUE,FALSE
1100230221,G,6,yes,somewhat accurate,0.542705387,TRUE,TRUE,FALSE
1130520259,K,5,yes,very accurate,0.633194585,TRUE,TRUE,FALSE
1130913031,A,5,yes,not at all accurate,0.681977213,FALSE,TRUE,TRUE
1130913031,H,1,yes,very accurate,0.681977213,TRUE,TRUE,FALSE
1086446368,H,1,yes,very accurate,1.700936205,TRUE,TRUE,FALSE
1140387251,F,5,yes,very accurate,1.287960393,TRUE,TRUE,FALSE
1140387251,G,4,yes,somewhat accurate,1.287960393,TRUE,TRUE,FALSE
1142376059,C,5,yes,not at all accurate,1.255379242,FALSE,TRUE,TRUE
1142376059,D,3,yes,not at all accurate,1.255379242,FALSE,TRUE,TRUE
1142376059,J,2,yes,very accurate,1.255379242,TRUE,TRUE,FALSE
1138150201,E,6,yes,not very accurate,0.691491183,FALSE,TRUE,TRUE
1138150201,K,2,yes,very accurate,0.691491183,TRUE,TRUE,FALSE
1144270548,F,5,yes,not very accurate,0.688730671,FALSE,TRUE,FALSE
1135649997,A,1,yes,somewhat accurate,0.710922453,TRUE,TRUE,TRUE
1135649997,E,6,yes,somewhat accurate,0.710922453,TRUE,TRUE,TRUE
1135649997,G,3,yes,somewhat accurate,0.710922453,TRUE,TRUE,FALSE
1135649997,H,4,yes,somewhat accurate,0.710922453,TRUE,TRUE,FALSE
1147367650,A,1,yes,somewhat accurate,0.765693398,TRUE,TRUE,TRUE
1147367650,B,3,yes,somewhat accurate,0.765693398,TRUE,TRUE,TRUE
1147367650,K,5,yes,very accurate,0.765693398,TRUE,TRUE,FALSE
1138414776,G,5,yes,very accurate,0.643531724,TRUE,TRUE,FALSE
1138414776,K,3,yes,not very accurate,0.643531724,FALSE,TRUE,FALSE
1007053613,H,4,yes,somewhat accurate,0.716196798,TRUE,TRUE,FALSE
1145929595,B,1,yes,very accurate,0.708267148,TRUE,TRUE,TRUE
1145929595,C,3,yes,very accurate,0.708267148,TRUE,TRUE,TRUE
1145929595,E,6,yes,very accurate,0.708267148,TRUE,TRUE,TRUE
1145929595,H,2,yes,very accurate,0.708267148,TRUE,TRUE,FALSE
1145929595,J,5,yes,not at all accurate,0.708267148,FALSE,TRUE,FALSE
1145929595,K,4,yes,very accurate,0.708267148,TRUE,TRUE,FALSE
1147084937,D,6,yes,very accurate,0.600294676,TRUE,TRUE,TRUE
1108655567,I,2,yes,not at all accurate,1.138944304,FALSE,TRUE,FALSE
1147261956,H,4,yes,very accurate,1.148454119,TRUE,TRUE,FALSE
1005242060,H,3,yes,not very accurate,0.697680181,FALSE,TRUE,FALSE
1005242060,I,4,yes,somewhat accurate,0.697680181,TRUE,TRUE,FALSE
1005242060,K,6,yes,not at all accurate,0.697680181,FALSE,TRUE,FALSE
C1440987961,J,6,yes,very accurate,2.602128683,TRUE,TRUE,FALSE
1146155610,I,6,yes,not at all accurate,0.650133857,FALSE,TRUE,FALSE
1144567277,K,5,yes,somewhat accurate,0.765693398,TRUE,TRUE,FALSE
1146642318,A,4,yes,not very accurate,1.053760494,FALSE,TRUE,TRUE
1146642318,G,6,yes,somewhat accurate,1.053760494,TRUE,TRUE,FALSE
1146642318,H,3,yes,very accurate,1.053760494,TRUE,TRUE,FALSE
1138932030,B,5,yes,not very accurate,1.079766343,FALSE,TRUE,TRUE
1138932030,D,3,yes,somewhat accurate,1.079766343,TRUE,TRUE,TRUE
1138932030,E,2,yes,somewhat accurate,1.079766343,TRUE,TRUE,TRUE
1138932030,F,6,yes,somewhat accurate,1.079766343,TRUE,TRUE,FALSE
1138932030,J,1,yes,somewhat accurate,1.079766343,TRUE,TRUE,FALSE
1138932030,K,4,yes,somewhat accurate,1.079766343,TRUE,TRUE,FALSE
1100148139,C,4,yes,somewhat accurate,0.762636663,TRUE,TRUE,TRUE
1100148139,H,5,yes,somewhat accurate,0.762636663,TRUE,TRUE,FALSE
1100148139,I,6,yes,somewhat accurate,0.762636663,TRUE,TRUE,FALSE
1100148139,K,3,yes,somewhat accurate,0.762636663,TRUE,TRUE,FALSE
1097275179,H,4,yes,not very accurate,0.633194585,FALSE,TRUE,FALSE
1097275179,K,6,yes,very accurate,0.633194585,TRUE,TRUE,FALSE
1147289350,C,6,yes,not at all accurate,0.963656966,FALSE,TRUE,TRUE
1147289350,E,4,yes,somewhat accurate,0.963656966,TRUE,TRUE,TRUE
1147289350,F,5,yes,somewhat accurate,0.963656966,TRUE,TRUE,FALSE
1147289350,H,2,yes,somewhat accurate,0.963656966,TRUE,TRUE,FALSE
1147289350,K,1,yes,not at all accurate,0.963656966,FALSE,TRUE,FALSE
C1440992314,A,5,yes,not very accurate,0.708267148,FALSE,TRUE,TRUE
C1440992314,C,2,yes,not very accurate,0.708267148,FALSE,TRUE,TRUE
C1440992314,D,6,yes,somewhat accurate,0.708267148,TRUE,TRUE,TRUE
C1440992314,I,3,yes,not very accurate,0.708267148,FALSE,TRUE,FALSE
1060061464,C,3,yes,somewhat accurate,0.735884037,TRUE,TRUE,TRUE
1098590103,A,6,yes,very accurate,1.587116217,TRUE,TRUE,TRUE
1098590103,B,1,yes,somewhat accurate,1.587116217,TRUE,TRUE,TRUE
1098590103,D,2,yes,very accurate,1.587116217,TRUE,TRUE,TRUE
1098590103,H,3,yes,very accurate,1.587116217,TRUE,TRUE,FALSE
1098590103,I,5,yes,somewhat accurate,1.587116217,TRUE,TRUE,FALSE
1098590103,K,4,yes,very accurate,1.587116217,TRUE,TRUE,FALSE
C1440993989,A,4,yes,somewhat accurate,0.635276805,TRUE,TRUE,TRUE
C1440993989,K,2,yes,somewhat accurate,0.635276805,TRUE,TRUE,FALSE
1101534735,B,5,yes,very accurate,0.719067397,TRUE,TRUE,TRUE
1101534735,K,4,yes,somewhat accurate,0.719067397,TRUE,TRUE,FALSE
1139177009,A,6,yes,somewhat accurate,1.284129235,TRUE,TRUE,TRUE
1145648605,G,6,yes,somewhat accurate,0.635276805,TRUE,TRUE,FALSE
C1440995141,K,4,yes,not very accurate,1.38239478,FALSE,TRUE,FALSE
1145709074,B,4,yes,very accurate,0.730594155,TRUE,TRUE,TRUE
1145709074,C,5,yes,very accurate,0.730594155,TRUE,TRUE,TRUE
1101827392,C,4,yes,very accurate,1.055091202,TRUE,TRUE,TRUE
1101827392,F,3,yes,very accurate,1.055091202,TRUE,TRUE,FALSE
1101484986,G,5,yes,very accurate,0.68947309,TRUE,TRUE,FALSE
1101484986,I,1,yes,not at all accurate,0.68947309,FALSE,TRUE,FALSE
1147016156,D,4,yes,not very accurate,0.708267148,FALSE,TRUE,TRUE
1147016156,F,3,yes,not very accurate,0.708267148,FALSE,TRUE,FALSE
1147016156,G,5,yes,somewhat accurate,0.708267148,TRUE,TRUE,FALSE
1147016156,J,2,yes,somewhat accurate,0.708267148,TRUE,TRUE,FALSE
1146808086,H,6,yes,somewhat accurate,0.579052238,TRUE,TRUE,FALSE
1054618274,D,1,yes,somewhat accurate,0.662631077,TRUE,TRUE,TRUE
1144456959,B,2,yes,somewhat accurate,2.851306772,TRUE,TRUE,TRUE
1144456959,C,6,yes,very accurate,2.851306772,TRUE,TRUE,TRUE
1144456959,D,1,yes,very accurate,2.851306772,TRUE,TRUE,TRUE
1144456959,G,3,yes,somewhat accurate,2.851306772,TRUE,TRUE,FALSE
1144456959,H,4,yes,very accurate,2.851306772,TRUE,TRUE,FALSE
1144456959,J,5,yes,somewhat accurate,2.851306772,TRUE,TRUE,FALSE
1142400169,A,1,yes,somewhat accurate,0.658581831,TRUE,TRUE,TRUE
1133936837,C,6,yes,very accurate,0.697680181,TRUE,TRUE,TRUE
1133936837,E,2,yes,very accurate,0.697680181,TRUE,TRUE,TRUE
1133936837,F,1,yes,very accurate,0.697680181,TRUE,TRUE,FALSE
1133936837,G,3,yes,somewhat accurate,0.697680181,TRUE,TRUE,FALSE
1133936837,K,4,yes,very accurate,0.697680181,TRUE,TRUE,FALSE
1003948678,C,6,yes,very accurate,0.735884037,TRUE,TRUE,TRUE
1003948678,K,1,yes,somewhat accurate,0.735884037,TRUE,TRUE,FALSE
1029546007,A,6,yes,very accurate,0.630970841,TRUE,TRUE,TRUE
1029546007,B,3,yes,very accurate,0.630970841,TRUE,TRUE,TRUE
1029546007,I,4,yes,very accurate,0.630970841,TRUE,TRUE,FALSE
C1440998597,C,1,yes,very accurate,0.765521993,TRUE,TRUE,TRUE
C1440998597,E,3,yes,not very accurate,0.765521993,FALSE,TRUE,TRUE
C1440998597,J,2,yes,somewhat accurate,0.765521993,TRUE,TRUE,FALSE
1146937595,K,1,yes,somewhat accurate,0.579052238,TRUE,TRUE,FALSE
1133395465,C,3,yes,very accurate,0.783425055,TRUE,TRUE,TRUE
1133395465,D,2,yes,very accurate,0.783425055,TRUE,TRUE,TRUE
1133395465,E,5,yes,somewhat accurate,0.783425055,TRUE,TRUE,TRUE
1133395465,F,4,yes,very accurate,0.783425055,TRUE,TRUE,FALSE
1133395465,H,6,yes,somewhat accurate,0.783425055,TRUE,TRUE,FALSE
1133395465,I,1,yes,somewhat accurate,0.783425055,TRUE,TRUE,FALSE
1057207215,G,4,yes,not very accurate,1.148454119,FALSE,TRUE,FALSE
1057207215,K,5,yes,not very accurate,1.148454119,FALSE,TRUE,FALSE
1050436324,H,3,yes,somewhat accurate,0.697680181,TRUE,TRUE,FALSE
1050436324,I,5,yes,somewhat accurate,0.697680181,TRUE,TRUE,FALSE
1146879332,K,1,yes,somewhat accurate,0.719067397,TRUE,TRUE,FALSE
1064944929,H,4,yes,somewhat accurate,0.658581831,TRUE,TRUE,FALSE
1057830701,A,4,yes,not at all accurate,0.647538449,FALSE,TRUE,TRUE
1146593087,B,1,yes,not very accurate,1.065915614,FALSE,TRUE,TRUE
1146593087,D,6,yes,very accurate,1.065915614,TRUE,TRUE,TRUE
1146593087,E,3,yes,somewhat accurate,1.065915614,TRUE,TRUE,TRUE
1146593087,I,5,yes,very accurate,1.065915614,TRUE,TRUE,FALSE
1146593087,J,4,yes,somewhat accurate,1.065915614,TRUE,TRUE,FALSE
1003500773,C,2,yes,somewhat accurate,0.765693398,TRUE,TRUE,TRUE
1142629690,I,3,yes,somewhat accurate,1.255379242,TRUE,TRUE,FALSE
1142629690,K,6,yes,very accurate,1.255379242,TRUE,TRUE,FALSE
1100929721,G,2,yes,very accurate,0.849417785,TRUE,TRUE,FALSE
1147367447,A,3,yes,very accurate,0.600294676,TRUE,TRUE,TRUE
1147367447,B,2,yes,very accurate,0.600294676,TRUE,TRUE,TRUE
1147367447,D,4,yes,somewhat accurate,0.600294676,TRUE,TRUE,TRUE
1147367447,F,5,yes,somewhat accurate,0.600294676,TRUE,TRUE,FALSE
1147367447,G,6,yes,not very accurate,0.600294676,FALSE,TRUE,FALSE
1147367447,H,1,yes,very accurate,0.600294676,TRUE,TRUE,FALSE
1144516350,B,5,yes,very accurate,0.630970841,TRUE,TRUE,TRUE
1144516350,C,2,yes,not at all accurate,0.630970841,FALSE,TRUE,TRUE
